Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Store_Age,Price_Per_Weight,Product_Store_Sales_Total
11.71,0,0.085,4,151.65,2009,1,1,3,15,12.949363845956793,3333.79
10.88,0,0.063,3,143.66,2009,1,1,3,15,13.202830622185461,2983.87
13.92,0,0.057,13,185.58,1987,0,1,2,37,13.330938869334101,4528.95
14.62,2,0.027,13,162.41,1999,1,0,0,25,11.107995349155326,4211.49
11.89,0,0.111,4,172.07,2009,1,1,3,15,14.470608022874442,3793.27
12.22,0,0.034,5,130.54,2009,1,1,3,15,10.681613615907045,3019.09
13.26,2,0.191,6,148.31,2009,1,1,3,15,11.1839227810874,3615.84
11.13,0,0.053,14,124.54,2009,1,1,3,15,11.188572455305005,2649.25
11.89,1,0.03,8,122.19,2009,1,1,3,15,10.27583886973341,2771.67
16.34,2,0.112,6,184.46,1999,1,0,0,25,11.288170858576587,5051.69
13.54,2,0.076,1,210.34,1987,0,1,2,37,15.533564729340524,4948.7
14.08,0,0.077,5,128.96,2009,1,1,3,15,9.158440451672467,3405.24
13.42,0,0.054,14,144.38,1999,1,0,0,25,10.757767677520304,6636.3
13.86,0,0.039,3,146.29,2009,1,1,3,15,10.554072577736095,3710.2
8.18,0,0.021,13,118.86,1998,2,2,1,26,14.52878621195453,1866.43
11.2,0,0.104,6,143.69,2009,1,1,3,15,12.828318900098207,3055.59
10.29,0,0.047,6,101.5,1998,2,2,1,26,9.862987076085902,1988.53
11.53,2,0.2,5,154.69,2009,1,1,3,15,13.415141791691962,3356.56
12.4,0,0.041,0,141.18,2009,1,1,3,15,11.38456576082574,3275.98
8.68,0,0.111,7,116.3,1998,2,2,1,26,13.397074069807626,1927.01
11.24,2,0.071,5,153.15,2009,1,1,3,15,13.62423271950894,3258.06
11.45,0,0.039,10,125.43,2009,1,1,3,15,10.953628504060783,2738.39
12.15,0,0.055,13,144.7,2009,1,1,3,15,11.908484898362273,3292.92
12.55,0,0.019,1,150.82,2009,1,1,3,15,12.016572384670544,3508.49
13.83,2,0.025,13,143.46,2009,1,1,3,15,10.372351962981709,3647.05
6.99,2,0.023,6,90.88,1998,2,2,1,26,12.999570876841652,1025.01
10.48,1,0.021,9,92.45,1998,2,2,1,26,8.820723213433833,1845.4
14.31,0,0.161,6,110.16,2009,1,1,3,15,7.6975752917336315,3073.8
13.12,1,0.036,11,149.56,2009,1,1,3,15,11.398521454157459,3610.09
18.39,1,0.074,9,179.17,1999,1,0,0,25,9.74226523843184,5408.3
11.98,0,0.052,5,141.31,2009,1,1,3,15,11.794507970954012,3183.95
13.62,2,0.113,0,114.03,2009,1,1,3,15,8.371632038763675,2997.47
11.57,0,0.136,14,155.25,2009,1,1,3,15,13.417163598651802,3375.97
15.67,2,0.078,4,145.48,1987,0,1,2,37,9.283389700721077,4102.38
10.71,1,0.028,8,118.86,1987,0,1,2,37,11.097003080944823,2438.27
11.88,2,0.062,6,123.43,2009,1,1,3,15,10.388856156889151,2794.64
10.69,0,0.127,0,115.27,1987,0,1,2,37,10.78196613974371,2360.83
13.13,0,0.01,3,152.0,2009,1,1,3,15,11.575660650369354,3663.65
15.11,0,0.185,6,123.26,2009,1,1,3,15,8.156971742439284,3522.3
13.62,0,0.035,13,173.85,1999,1,0,0,25,12.76338007488437,4221.53
11.03,0,0.058,6,166.44,2009,1,1,3,15,15.0883872722328,3482.94
14.69,1,0.037,8,158.44,1987,0,1,2,37,10.784834252263291,4147.71
15.23,2,0.167,13,133.2,2009,1,1,3,15,8.745322040575141,3752.66
11.84,0,0.108,5,211.87,1987,0,1,2,37,17.892914449793093,4595.28
16.11,0,0.039,3,183.43,1999,1,0,0,25,11.38538886475079,4980.03
13.12,1,0.038,9,148.43,2009,1,1,3,15,11.312399969514521,3587.48
12.64,0,0.021,15,172.89,2009,1,1,3,15,13.676924293964085,2898.86
13.25,1,0.14,8,180.9,1999,1,0,0,25,13.651799864161196,4281.47
8.97,0,0.094,0,67.06,1998,2,2,1,26,7.475197859770371,985.73
13.92,0,0.074,3,180.0,1999,1,0,0,25,12.930105595862367,4414.4
9.75,1,0.152,8,132.28,1987,0,1,2,37,13.565788124294945,2494.49
13.44,0,0.039,0,187.76,1999,1,0,0,25,13.969198720333308,4465.02
11.88,2,0.07,13,130.83,2009,1,1,3,15,11.011699351906406,2947.02
13.28,2,0.029,5,163.0,2009,1,1,3,15,12.273172200888489,3922.5
9.89,0,0.104,4,113.13,1998,2,2,1,26,11.437670609645131,2135.44
14.39,2,0.043,10,110.8,2009,1,1,3,15,7.699256479744284,3103.47
11.94,1,0.08,9,143.98,2009,1,1,3,15,12.057616615023868,3230.48
13.23,0,0.03,13,154.73,2009,1,1,3,15,11.694505328395435,3740.75
12.86,0,0.186,6,154.02,2009,1,1,3,15,11.97574061114999,3643.07
10.78,1,0.114,11,164.09,2009,1,1,3,15,15.220294963361471,3378.17
11.07,0,0.066,4,87.06,1998,2,2,1,26,7.863788275675188,1869.01
11.19,1,0.049,9,95.12,1998,2,2,1,26,8.499687248681978,2059.89
11.27,0,0.014,0,146.13,2009,1,1,3,15,12.96513175405909,3122.95
13.6,0,0.082,5,159.22,2009,1,1,3,15,11.706492169693405,3916.47
12.05,0,0.032,4,131.9,2009,1,1,3,15,10.945149780101238,3006.57
15.72,0,0.042,10,170.4,1987,0,1,2,37,10.839005152343999,4625.38
11.09,0,0.052,14,149.17,2009,1,1,3,15,13.449643855378234,3144.5
15.56,0,0.075,5,157.89,1999,1,0,0,25,10.146520146520146,4331.94
13.33,0,0.009,14,143.06,2009,1,1,3,15,10.731377991148452,3525.5
13.49,2,0.03,13,156.83,2009,1,1,3,15,11.624786894967016,3841.97
16.76,0,0.081,15,169.25,1999,1,0,0,25,10.097846190561421,4836.45
10.18,2,0.152,14,144.85,2009,1,1,3,15,14.227482565563305,2849.82
13.18,1,0.175,8,100.1,2009,1,1,3,15,7.594264471587891,4263.26
12.39,0,0.034,1,143.74,2009,1,1,3,15,11.600355096440966,3327.51
13.15,1,0.113,8,141.61,2009,1,1,3,15,10.768002433275038,3453.75
13.24,1,0.074,9,142.7,2009,1,1,3,15,10.77713163658334,3496.38
12.12,2,0.076,5,112.44,2009,1,1,3,15,9.276462338090917,2625.78
13.04,0,0.019,4,107.5,2009,1,1,3,15,8.243232880914041,2731.45
12.38,0,0.071,5,136.45,2009,1,1,3,15,11.02091915031096,3175.4
13.54,2,0.081,6,153.27,2009,1,1,3,15,11.318957240971866,3780.33
10.96,0,0.07,6,135.63,2009,1,1,3,15,12.37387099717179,2837.8
10.81,0,0.089,14,82.99,1998,2,2,1,26,7.676440662288409,1727.25
14.57,1,0.049,9,142.88,2009,1,1,3,15,9.805778601331411,3802.73
13.45,2,0.092,6,169.24,1987,0,1,2,37,12.581964166232996,4087.34
12.15,1,0.012,8,128.65,2009,1,1,3,15,10.587605958357338,2962.87
8.66,0,0.052,4,99.31,1998,2,2,1,26,11.466343378362776,1575.43
10.13,1,0.015,9,135.17,2009,1,1,3,15,13.342216957852136,2639.89
10.52,0,0.058,7,132.88,2009,1,1,3,15,12.629978138960176,2682.74
14.07,0,0.046,4,199.61,1987,0,1,2,37,14.185914291805844,4848.94
11.41,0,0.029,7,136.83,2009,1,1,3,15,11.99106125668215,2963.88
8.3,0,0.041,3,88.82,1998,2,2,1,26,10.699915672810503,1279.42
13.01,0,0.121,13,166.37,2009,1,1,3,15,12.78687264622243,3930.17
12.31,0,0.086,4,137.47,2009,1,1,3,15,11.1664365201852,3179.34
12.85,2,0.023,14,135.02,2009,1,1,3,15,10.50657536378492,3251.48
13.28,0,0.061,3,175.71,1987,0,1,2,37,13.230178450417892,4182.02
12.6,2,0.025,5,137.95,2009,1,1,3,15,10.94754384572653,4586.4
11.27,0,0.081,13,144.13,2009,1,1,3,15,12.787685209830538,3082.59
16.01,0,0.105,10,148.16,1999,1,0,0,25,9.253638123789893,4235.57
13.03,0,0.151,1,129.73,2009,1,1,3,15,9.955490752820198,3183.78
12.75,0,0.036,13,166.65,2009,1,1,3,15,13.069563171515961,3876.76
15.36,2,0.113,3,114.93,2009,1,1,3,15,7.481934769871754,4422.47
13.1,0,0.007,4,176.31,1987,0,1,2,37,13.457751316693383,4153.02
16.04,0,0.051,14,200.74,1999,1,0,0,25,12.514182407580575,5317.02
11.12,0,0.16,14,90.55,1998,2,2,1,26,8.142253394478914,1951.66
14.31,0,0.031,13,173.3,1999,1,0,0,25,12.109566068059536,4365.89
10.78,0,0.154,7,106.5,1998,2,2,1,26,9.878489935998518,2200.21
8.61,2,0.013,5,82.74,1998,2,2,1,26,9.60864011148531,1223.9
12.26,0,0.128,6,146.47,2009,1,1,3,15,11.946007666585109,3352.24
10.49,0,0.016,13,142.38,2009,1,1,3,15,13.571632828138405,2868.18
9.55,0,0.108,3,92.17,1998,2,2,1,26,9.6502983980735,1630.26
14.7,0,0.026,5,140.6,2009,1,1,3,15,9.563975239779607,3784.84
12.39,0,0.188,13,140.38,2009,1,1,3,15,11.329190541522072,3258.03
15.67,0,0.036,7,180.71,1987,0,1,2,37,11.531491289643292,4823.69
13.87,0,0.043,4,130.68,2009,1,1,3,15,9.42109436954798,3392.96
9.5,0,0.191,10,83.78,1998,2,2,1,26,8.818019155878329,1447.55
14.15,0,0.065,6,216.16,1999,1,0,0,25,15.275245565684404,5205.29
15.74,0,0.019,13,208.82,1999,1,0,0,25,13.265993265993266,5414.51
13.18,2,0.047,0,164.47,2009,1,1,3,15,12.477808967453154,4684.25
15.19,0,0.191,6,154.18,1987,0,1,2,37,10.149430583898361,4172.46
12.94,0,0.028,7,174.83,1987,0,1,2,37,13.509775133297275,4086.83
10.32,2,0.063,0,101.95,1998,2,2,1,26,9.877918806317219,2002.69
13.39,0,0.117,4,151.09,2009,1,1,3,15,11.282951235904711,2135.61
15.93,2,0.073,3,117.25,2009,1,1,3,15,7.359864415290943,3585.49
14.36,1,0.013,9,110.36,2009,1,1,3,15,7.6847016224496905,3088.24
12.11,0,0.051,0,110.75,2009,1,1,3,15,9.144579308067048,2587.29
16.2,0,0.017,13,218.74,1999,1,0,0,25,13.501635701499907,5722.13
14.31,1,0.078,9,131.83,2009,1,1,3,15,9.21179512263294,3517.89
12.7,0,0.076,3,128.19,2009,1,1,3,15,10.092906070388159,3077.88
16.18,0,0.093,1,202.49,1999,1,0,0,25,12.514059699647735,5384.8
9.37,2,0.014,0,102.9,1998,2,2,1,26,10.980685092306052,1809.27
8.53,2,0.079,10,183.03,2009,1,1,3,15,21.454694643066468,3257.26
14.67,1,0.041,9,184.14,1987,0,1,2,37,12.551291663826596,4669.2
12.69,2,0.184,5,146.86,2009,1,1,3,15,11.571980143408718,3458.09
11.3,0,0.029,6,130.27,2009,1,1,3,15,11.527298469162021,2803.51
12.74,0,0.053,6,199.62,1998,2,2,1,26,15.66753002119143,1940.96
11.56,0,0.024,6,93.65,1998,2,2,1,26,8.100510336476084,2114.3
15.91,2,0.09,5,163.64,1987,0,1,2,37,10.284708692099805,4529.96
14.52,0,0.054,14,184.39,1987,0,1,2,37,12.69816128365815,4638.79
9.56,0,0.174,6,146.97,2009,1,1,3,15,15.371823031063697,2753.05
14.09,2,0.042,6,176.25,1987,0,1,2,37,12.50798381945923,4592.97
14.36,2,0.085,1,150.85,2009,1,1,3,15,10.504143165517721,3916.43
11.42,0,0.041,5,147.65,2009,1,1,3,15,12.927939760091062,3582.92
13.12,0,0.088,14,144.82,2009,1,1,3,15,11.037268500876458,3514.03
10.6,0,0.147,4,146.23,2009,1,1,3,15,13.793981699839637,2973.2
17.01,0,0.026,3,175.36,1999,1,0,0,25,10.30862383163835,5016.54
11.72,0,0.024,6,150.15,2009,1,1,3,15,12.81034041464039,3306.3
8.06,0,0.07,3,83.66,1998,2,2,1,26,10.378364967125666,1117.81
11.42,1,0.14,9,137.81,2009,1,1,3,15,12.066368969442257,2986.22
13.54,2,0.031,5,190.24,1987,0,1,2,37,14.049183959825717,4538.83
12.1,2,0.009,6,125.98,2009,1,1,3,15,10.410709858689366,2897.77
12.58,0,0.12,14,141.38,2009,1,1,3,15,11.237580478499325,3320.87
9.61,1,0.075,9,114.56,1998,2,2,1,26,11.91967537196962,2101.31
12.92,1,0.118,9,161.75,2009,1,1,3,15,12.518380930268556,3813.81
13.5,2,0.048,4,148.26,2009,1,1,3,15,10.981408784534478,3669.34
14.37,2,0.039,6,197.79,1987,0,1,2,37,13.76313408948577,4880.47
13.02,2,0.112,4,161.96,2009,1,1,3,15,12.438368788879504,3841.02
12.4,2,0.122,13,132.64,2009,1,1,3,15,10.695911620030643,3101.99
11.37,2,0.033,2,122.56,2009,1,1,3,15,10.778295664409464,2663.81
12.51,2,0.121,0,149.62,2009,1,1,3,15,11.959076013108465,3474.09
10.98,2,0.031,13,168.61,2009,1,1,3,15,15.354703578909026,3515.83
13.95,0,0.073,1,104.83,2009,1,1,3,15,7.514156691276612,2882.61
8.98,1,0.026,9,123.34,1998,2,2,1,26,13.733437256430243,2139.13
15.02,1,0.033,8,187.98,1987,0,1,2,37,12.514479728380268,4827.09
14.16,0,0.071,6,194.9,1987,0,1,2,37,13.76315231975143,4773.88
12.09,2,0.023,15,154.35,2009,1,1,3,15,12.765693491026383,3476.8
15.06,0,0.053,6,164.06,1999,1,0,0,25,10.893034991036451,4345.53
13.02,0,0.053,2,150.45,2009,1,1,3,15,11.554412103525076,3605.98
15.31,0,0.047,10,191.25,1987,0,1,2,37,12.491019528443603,4958.42
15.63,1,0.106,9,151.5,1999,1,0,0,25,9.692278165184568,4218.53
14.76,1,0.109,8,113.74,1999,1,0,0,25,7.705440010839374,5503.51
11.63,0,0.027,13,136.45,2009,1,1,3,15,11.731579399879632,3005.81
10.79,0,0.043,5,102.29,1998,2,2,1,26,9.47919562598462,2116.18
10.19,2,0.031,3,149.76,2009,1,1,3,15,14.69531939947012,2951.37
13.63,0,0.085,4,131.89,2009,1,1,3,15,9.675739124055461,3363.15
12.15,2,0.015,0,171.07,1999,1,0,0,25,14.078676652127397,6367.83
15.85,2,0.034,10,201.73,1999,1,0,0,25,12.72664185224907,5294.08
13.38,0,0.061,3,150.45,2009,1,1,3,15,11.24355429340109,3688.78
14.11,0,0.048,0,154.17,2009,1,1,3,15,10.92551909857558,3927.89
11.35,0,0.007,13,151.05,2009,1,1,3,15,13.307197603735355,3241.09
11.27,0,0.061,6,103.91,1998,2,2,1,26,9.219235205394375,2257.54
13.79,0,0.016,0,177.82,1999,1,0,0,25,12.893916322239143,4341.09
15.49,0,0.099,3,193.1,1999,1,0,0,25,12.465302433671164,5037.84
10.97,0,0.024,7,144.32,2009,1,1,3,15,13.154680521374532,3016.47
13.32,2,0.022,13,124.28,2009,1,1,3,15,9.32962990766459,3139.29
13.33,0,0.102,10,154.71,2009,1,1,3,15,11.605280924161729,3763.78
13.65,0,0.041,0,171.43,1987,0,1,2,37,12.55805435499231,4178.4
16.44,0,0.233,13,124.57,2009,1,1,3,15,7.57678973298461,3849.32
12.35,0,0.094,4,182.43,1987,0,1,2,37,14.770463930046152,4109.54
10.88,0,0.115,13,116.02,1987,0,1,2,37,10.662622920687436,2418.6
13.17,2,0.047,4,119.32,2009,1,1,3,15,9.059296940247513,3004.24
10.11,0,0.09,14,136.13,2009,1,1,3,15,13.463554544555436,2655.65
12.54,0,0.043,13,160.15,2009,1,1,3,15,12.770114025994738,3697.11
14.11,0,0.159,0,146.49,2009,1,1,3,15,10.38126284458933,3772.65
9.04,2,0.016,0,121.11,1998,2,2,1,26,13.395642074991706,2107.19
12.69,1,0.022,8,150.53,2009,1,1,3,15,11.86116145299819,3533.01
11.5,0,0.095,4,186.75,1987,0,1,2,37,16.237718459264414,4005.73
10.46,0,0.026,0,127.12,2009,1,1,3,15,12.151801930981742,2549.73
11.44,0,0.092,5,102.98,1998,2,2,1,26,9.000961454418322,2278.74
12.75,2,0.056,6,227.47,1999,1,0,0,25,17.839385146263037,5120.87
12.91,2,0.031,3,146.91,2009,1,1,3,15,11.378669351715592,3508.26
11.96,0,0.018,13,151.35,2009,1,1,3,15,12.653624278906445,3384.58
14.44,0,0.037,10,163.21,1987,0,1,2,37,11.301848902430581,4188.47
13.58,0,0.113,15,87.17,1987,0,1,2,37,6.418525881746558,2437.49
10.22,1,0.024,9,186.52,2009,1,1,3,15,18.24870364934938,3711.48
15.58,0,0.013,4,163.08,1999,1,0,0,25,10.466593928502665,4444.01
11.84,2,0.021,10,88.85,1998,2,2,1,26,7.503589223883118,2079.95
15.49,0,0.159,3,209.62,1999,1,0,0,25,13.531728100187205,5374.44
13.08,2,0.051,14,160.56,2009,1,1,3,15,12.274290956348903,3827.77
13.14,0,0.131,3,170.49,1987,0,1,2,37,12.973898485655582,4043.7
14.24,2,0.071,4,157.54,1987,0,1,2,37,11.062425391475317,4026.95
13.25,0,0.2,15,198.32,1987,0,1,2,37,14.9664176288582,4637.97
11.95,2,0.041,3,135.58,2009,1,1,3,15,11.344657350849303,3059.57
10.21,0,0.081,3,97.17,1998,2,2,1,26,9.516208010968564,1880.46
14.25,1,0.014,9,135.66,2009,1,1,3,15,9.51933197670339,3581.44
18.12,0,0.116,4,210.29,1999,1,0,0,25,11.604767948788696,5983.84
17.23,0,0.057,0,175.07,1999,1,0,0,25,10.160176426208576,5062.16
15.14,2,0.088,13,182.81,1987,0,1,2,37,12.07383924443564,4747.34
11.63,0,0.045,14,103.77,1987,0,1,2,37,8.921846788754191,2337.66
9.66,0,0.039,13,117.44,1998,2,2,1,26,12.156091501914917,2170.99
10.18,2,0.077,0,154.03,2009,1,1,3,15,15.129162164816817,3037.0
10.34,0,0.292,2,81.19,1998,2,2,1,26,7.851271637172421,1584.06
12.62,0,0.086,3,111.48,2009,1,1,3,15,8.83289755169955,2717.67
12.87,0,0.146,10,148.05,2009,1,1,3,15,11.502602750369048,3013.11
13.47,1,0.089,9,174.12,1987,0,1,2,37,12.925543760671072,4193.18
9.68,0,0.03,3,130.73,1987,0,1,2,37,13.50377027166615,2448.62
15.06,0,0.292,13,159.13,1999,1,0,0,25,10.565699488745768,4244.59
10.65,0,0.055,13,154.47,2009,1,1,3,15,14.502863580884425,3153.49
11.52,0,0.184,3,135.91,2009,1,1,3,15,11.796719034806006,2970.69
8.57,0,0.061,5,120.74,1998,2,2,1,26,14.087037685217593,1991.81
14.06,2,0.046,1,208.62,1999,1,0,0,25,14.836782590142949,5031.47
14.71,2,0.107,4,193.86,1987,0,1,2,37,13.177894092855686,4877.12
16.31,2,0.048,6,179.03,1999,1,0,0,25,10.976028447060266,4933.82
7.87,0,0.033,3,96.69,1998,2,2,1,26,12.284334900266801,1343.13
12.56,2,0.008,13,133.35,2009,1,1,3,15,10.616192978266062,3151.43
13.91,2,0.01,3,130.9,2009,1,1,3,15,9.40981956724894,3406.78
10.21,2,0.026,6,88.16,1998,2,2,1,26,8.633826265791793,1697.43
10.63,1,0.073,11,115.43,1987,0,1,2,37,10.857868497789484,2350.45
14.53,1,0.095,11,147.44,2009,1,1,3,15,10.146583167022229,3886.34
12.28,1,0.16,9,172.16,2009,1,1,3,15,14.018402410227182,3882.42
13.66,0,0.064,0,149.54,2009,1,1,3,15,10.94649000805212,3438.18
16.26,0,0.174,12,128.94,2009,1,1,3,15,7.929401635815754,3898.43
16.05,0,0.066,13,183.0,1999,1,0,0,25,11.401158806304903,4957.75
4.0,0,0.077,13,75.44,1998,2,2,1,26,18.855286178455383,33.0
12.22,0,0.025,13,123.19,2009,1,1,3,15,10.080189837165534,2867.06
12.98,0,0.137,5,147.22,2009,1,1,3,15,11.341190971419767,3531.82
12.24,1,0.176,9,122.93,2009,1,1,3,15,10.042480189527,2865.86
12.27,0,0.178,7,113.12,2009,1,1,3,15,9.218482601254992,2673.62
10.27,0,0.04,0,169.39,2009,1,1,3,15,16.492065037484178,3371.62
16.33,1,0.142,9,187.24,1999,1,0,0,25,11.465311371012186,5107.18
13.21,0,0.013,3,113.6,2009,1,1,3,15,8.598894860343652,2894.73
16.32,2,0.018,14,174.02,1987,0,1,2,37,10.662336866613565,4833.61
15.49,0,0.054,4,136.38,2009,1,1,3,15,8.803821573817055,3875.76
12.12,2,0.12,6,151.5,2009,1,1,3,15,12.49896873195281,3424.31
9.04,1,0.011,9,81.64,1998,2,2,1,26,9.029974560336248,1298.52
12.92,0,0.04,14,172.64,1987,0,1,2,37,13.361194953950932,4037.04
12.92,2,0.064,13,147.15,2009,1,1,3,15,11.388437427443698,3515.89
9.51,1,0.107,8,155.31,2009,1,1,3,15,16.32951319524761,4257.16
11.97,0,0.031,13,141.82,2009,1,1,3,15,11.84696349511319,3192.84
6.44,0,0.007,4,79.33,1998,2,2,1,26,12.316410495264709,1323.04
12.58,1,0.073,8,118.43,2009,1,1,3,15,9.41340116048009,2851.97
10.02,0,0.076,6,79.16,1998,2,2,1,26,7.899411236403553,1470.64
10.39,0,0.105,7,145.29,2009,1,1,3,15,13.982292368395726,2905.88
12.84,1,0.028,8,135.56,2009,1,1,3,15,10.5568102172728,3259.84
11.46,2,0.038,6,106.69,1987,0,1,2,37,9.308960823662856,2359.34
15.76,0,0.046,13,176.65,1987,0,1,2,37,11.208045174798555,4761.01
12.15,0,0.033,13,120.05,1999,1,0,0,25,9.879845280223849,5816.98
11.31,0,0.036,6,112.2,1987,0,1,2,37,9.91954734329414,2437.51
11.35,0,0.016,6,171.34,2009,1,1,3,15,15.094705312307287,3656.26
10.15,0,0.022,6,108.61,1998,2,2,1,26,10.69943847896759,2102.68
11.32,2,0.112,13,120.45,2009,1,1,3,15,10.639519477077997,2608.03
11.04,2,0.024,6,134.17,2009,1,1,3,15,12.151978987410562,2826.38
15.9,0,0.023,10,188.02,1999,1,0,0,25,11.824413558895667,5025.47
13.86,1,0.124,9,168.03,1987,0,1,2,37,12.12250198398384,4156.66
11.21,2,0.057,10,124.42,2009,1,1,3,15,11.098028721791097,2664.05
14.85,2,0.013,4,122.66,2009,1,1,3,15,8.259376472964783,3450.56
15.05,2,0.12,6,198.53,1999,1,0,0,25,13.190485682014485,5049.41
13.38,2,0.014,3,165.02,2009,1,1,3,15,12.33241162842837,3984.89
13.69,0,0.034,5,141.72,2009,1,1,3,15,10.351325688408444,3579.46
10.78,2,0.152,5,135.65,2009,1,1,3,15,12.582320749466657,2796.1
14.68,0,0.027,6,139.47,2009,1,1,3,15,9.500034057625502,3756.45
11.69,0,0.151,2,144.35,2009,1,1,3,15,12.347104610384056,3181.14
13.27,2,0.074,1,202.24,1987,0,1,2,37,15.239243463190418,4722.32
14.14,0,0.093,6,178.59,1999,1,0,0,25,12.629234141857012,4435.44
14.76,2,0.152,13,96.1,2009,1,1,3,15,6.510399024456338,2887.41
9.35,2,0.126,1,111.24,1987,0,1,2,37,11.896053897978826,2778.51
15.01,2,0.041,10,196.9,1999,1,0,0,25,13.1170474985011,5005.78
10.33,2,0.042,6,159.97,2009,1,1,3,15,15.48446423385926,3192.8
11.35,0,0.036,6,129.96,2009,1,1,3,15,11.449211523213815,2808.9
12.91,0,0.063,4,159.11,2009,1,1,3,15,12.323600030981336,3758.47
10.55,0,0.078,6,192.06,2009,1,1,3,15,18.203013932328687,3899.12
14.11,0,0.029,6,186.12,1987,0,1,2,37,13.189710155198075,4581.85
11.57,0,0.08,6,172.28,2009,1,1,3,15,14.888946504191514,3725.34
14.71,2,0.067,5,165.13,1999,1,0,0,25,11.224933723064373,4288.74
10.41,0,0.122,0,148.13,2009,1,1,3,15,14.228220151762558,2967.93
6.78,0,0.057,6,119.22,1998,2,2,1,26,17.581477658162513,1556.23
17.34,1,0.076,8,229.58,1999,1,0,0,25,13.239144224669857,6201.6
16.07,1,0.053,9,200.63,1999,1,0,0,25,12.483977350507123,5321.84
12.98,2,0.055,10,167.99,2009,1,1,3,15,12.941221785686773,3955.81
12.52,1,0.052,9,141.3,2009,1,1,3,15,11.28504113090009,3306.31
15.12,2,0.047,14,208.25,1999,1,0,0,25,13.772237285893791,5262.91
12.39,0,0.014,0,149.52,2009,1,1,3,15,12.066822693890728,3444.58
9.36,1,0.036,8,122.03,1998,2,2,1,26,13.036000427304776,2196.62
8.99,2,0.075,4,107.5,1998,2,2,1,26,11.956400845289735,895.67
14.83,2,0.021,14,147.13,2009,1,1,3,15,9.920436922661992,3946.78
13.8,0,0.091,0,149.53,2009,1,1,3,15,10.834722121585392,3764.73
15.29,0,0.113,0,155.21,1999,1,0,0,25,10.150415276960304,4216.97
15.88,0,0.018,14,155.4,1999,1,0,0,25,9.785278005163404,4354.72
16.35,2,0.108,0,145.62,1999,1,0,0,25,8.905877316372086,4259.52
9.14,0,0.055,3,132.11,1987,0,1,2,37,14.452466907340556,4744.69
10.94,1,0.015,11,161.22,2009,1,1,3,15,14.735398958047712,3357.47
16.81,0,0.111,4,180.56,1999,1,0,0,25,10.740586520730474,5078.5
14.11,2,0.023,5,167.1,1987,0,1,2,37,11.841825526185247,4193.43
16.62,2,0.013,5,183.11,1999,1,0,0,25,11.016785993622525,5088.56
10.97,0,0.156,6,175.71,2009,1,1,3,15,16.015859994531038,3660.82
14.33,0,0.035,13,112.98,2009,1,1,3,15,7.8836089595980745,1786.7
11.18,0,0.042,4,115.08,1987,0,1,2,37,10.29246042393346,4047.09
14.46,2,0.017,10,169.11,1999,1,0,0,25,11.694212018532605,4313.73
11.42,0,0.081,6,163.88,2009,1,1,3,15,14.34900621661851,3520.32
13.55,0,0.186,0,66.75,1998,2,2,1,26,4.925835731680318,2014.05
12.11,0,0.129,14,153.05,2009,1,1,3,15,12.637271901577082,3453.86
13.62,0,0.085,7,91.51,2009,1,1,3,15,6.718302620952941,2535.01
14.3,0,0.02,4,126.68,2009,1,1,3,15,8.858121809663661,3409.6
14.74,0,0.085,7,187.29,1987,0,1,2,37,12.70537955362594,4749.78
13.76,2,0.063,5,157.3,2009,1,1,3,15,11.430855315747403,3913.87
14.73,0,0.143,13,165.1,1998,2,2,1,26,11.207657321295228,1160.47
13.27,0,0.07,5,131.16,2009,1,1,3,15,9.883203978599955,3269.14
14.53,0,0.016,10,181.25,1987,0,1,2,37,12.473332874544079,4578.3
8.9,2,0.032,3,122.61,1998,2,2,1,26,13.774856757667678,2105.86
7.14,0,0.011,6,109.27,1998,2,2,1,26,15.301778462400224,1435.64
13.16,2,0.29,10,100.73,2009,1,1,3,15,7.653673732999013,2621.35
13.65,0,0.071,5,135.3,2009,1,1,3,15,9.911361804995972,3438.8
10.03,2,0.096,13,151.05,2009,1,1,3,15,15.058319210447616,2942.09
12.84,0,0.067,2,162.37,2009,1,1,3,15,12.644653843158634,3808.51
13.48,0,0.024,6,144.6,2009,1,1,3,15,10.7262072546547,3589.55
13.66,1,0.083,9,176.33,1999,1,0,0,25,12.90754703169607,4279.28
13.49,0,0.178,6,184.74,1999,1,0,0,25,13.693573493440072,4414.76
16.7,2,0.129,5,134.75,1987,0,1,2,37,8.068379138973715,4116.93
10.07,2,0.006,10,104.49,1998,2,2,1,26,10.375335120643431,1999.45
11.55,0,0.028,10,111.89,1987,0,1,2,37,9.6866072201541,2485.64
13.32,0,0.025,13,92.42,1987,0,1,2,37,6.937917573755724,2485.93
11.49,1,0.043,9,153.24,2009,1,1,3,15,13.335653990079194,3316.49
11.93,0,0.058,1,119.61,2009,1,1,3,15,10.02514458134272,2728.9
11.86,2,0.067,10,113.66,2009,1,1,3,15,9.58266587977405,2590.41
11.15,0,0.027,10,133.09,2009,1,1,3,15,11.93525244372702,2829.18
10.95,0,0.12,3,121.71,2009,1,1,3,15,11.114053511094879,2550.16
13.52,2,0.033,10,184.12,1999,1,0,0,25,13.617335995858296,4408.18
18.61,1,0.063,11,171.14,1999,1,0,0,25,9.195636988877544,5291.94
